"","genename","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ELAC1","ELAC1",95.0774514362293,-0.536215355861716,0.0878344433523067,-6.10484151087449,1.02902740303348e-09,9.43822922733161e-09
"CAMTA2","CAMTA2",1051.96235085561,-0.402198163483534,0.0658885830499781,-6.10421631283916,1.0330629894925e-09,9.47058973422279e-09
"TC2N","TC2N",3157.23172221976,0.729857257314608,0.119582938824365,6.10335608482221,1.0386409032773e-09,9.51705079021641e-09
"BAIAP2L2","BAIAP2L2",29.1120504168906,-1.43200782679057,0.2348609111675,-6.09725909548768,1.0790255356157e-09,9.88224319051372e-09
"NPHP1","NPHP1",119.542969155534,-0.582112865586937,0.0954759122861975,-6.09696049661198,1.08104220337872e-09,9.89585714863353e-09
"COX7B","COX7B",1648.18855021092,0.454588668258322,0.0745874434162677,6.09470773413284,1.09637574330103e-09,1.00313006121146e-08
"SKAP1","SKAP1",293.982695708731,-0.997104405851095,0.163635006187233,-6.09346636202156,1.10491561205327e-09,1.01044830470232e-08
"MAP1LC3C","MAP1LC3C",7.14490587437476,-1.34646038238247,0.220976837894734,-6.09321952115125,1.10662143741108e-09,1.01151268997442e-08
"PSMD2","PSMD2",5090.36590306874,0.382660187947636,0.0628091672798666,6.09242574802129,1.11212433074855e-09,1.01604506282044e-08
"SNRPD3","SNRPD3",1994.81260326819,0.411582188435039,0.0675646388094722,6.0916804365028,1.1173155410997e-09,1.02028838427719e-08
"PROM2","PROM2",2734.57023733935,0.626896424737736,0.102916900346809,6.09128746226544,1.12006217229484e-09,1.02229635432191e-08
"MGAT4A","MGAT4A",2179.12850628282,0.736398084305046,0.120896353500454,6.09115215623342,1.12100939501096e-09,1.02266081905569e-08
"GPR143","GPR143",103.09849899891,-0.977551209960515,0.160503534496711,-6.09052762000418,1.1253916518937e-09,1.02615706803107e-08
"C14orf128","C14orf128",48.7724036512527,0.621473663079348,0.102062579127697,6.08914323340568,1.13516527029785e-09,1.03456346533737e-08
"ANUBL1","ANUBL1",199.487123536135,-0.594283743351538,0.0976031169070142,-6.08877833192261,1.13775518542782e-09,1.0364177909229e-08
"CFD","CFD",675.42087114084,-1.31508976690834,0.216001264366982,-6.08834291207679,1.14085314903519e-09,1.03873287935326e-08
"HECTD2","HECTD2",378.741085603398,-0.655404108175019,0.1076612728428,-6.08764963360592,1.14580272728472e-09,1.04273076083712e-08
"DOCK1","DOCK1",1705.98500329114,-0.464365468253942,0.0763055721524,-6.08560364800746,1.16053217105275e-09,1.05562051523877e-08
"KCTD5","KCTD5",950.326497541899,0.386070549318082,0.0634517673752084,6.08447274660037,1.1687527981304e-09,1.0620628518551e-08
"TRIM7","TRIM7",32.0129021007176,-1.11542184480989,0.18332086571792,-6.0845329332353,1.16831386924761e-09,1.0620628518551e-08
"FAM134C","FAM134C",2216.79562021131,-0.382736621784661,0.0629373514129807,-6.08123178354345,1.19262739321859e-09,1.08323067126156e-08
"MYO1D","MYO1D",2660.71644518674,0.485893907771751,0.0799123884132359,6.08033269208698,1.19933437382669e-09,1.08879261125852e-08
"ZNF500","ZNF500",303.689371574493,-0.403003568927495,0.0662836681972263,-6.07998289606366,1.20195368188329e-09,1.09064003268603e-08
"SYT9","SYT9",199.329064231324,-1.7304724897372,0.284670705208048,-6.07885693216135,1.21042293740291e-09,1.09779125979715e-08
"SRRM3","SRRM3",108.107821999085,-0.97685794892821,0.160724333763702,-6.07784724349453,1.21806705180166e-09,1.10418754355891e-08
"DCXR","DCXR",1646.01487645354,0.736203818995579,0.12113088517094,6.07775480181335,1.21876925290407e-09,1.10428777210944e-08
"NACAD","NACAD",66.4880347238821,-0.898744050743349,0.147896947871999,-6.07682622038412,1.22584482707317e-09,1.11015981064147e-08
"C10orf68","C10orf68",11.9659391102286,-0.873719287747396,0.143813946670629,-6.07534462390102,1.23721724509721e-09,1.11991561007466e-08
"SLCO1B7","SLCO1B7",1.47108166803928,4.21737411587812,0.694315619903149,6.07414552544044,1.24649651403727e-09,1.12776817423682e-08
"PACSIN2","PACSIN2",1022.59019684934,0.524203275098673,0.0863142831916101,6.07319270595097,1.25391828551438e-09,1.13393337205067e-08
"MEGF8","MEGF8",1101.53179505864,-0.496148031725952,0.0817025746738614,-6.0726119550879,1.25846302410115e-09,1.13749212323719e-08
"CYTSB","CYTSB",513.52718023542,0.631913514403831,0.104074469830164,6.07174377573127,1.26528702978204e-09,1.14255357575625e-08
"DYNC1H1","DYNC1H1",9819.3330742982,0.327392197906365,0.0539202664038309,6.0717837603841,1.2649719541977e-09,1.14255357575625e-08
"PPP2R4","PPP2R4",4854.52165374263,0.373652069057519,0.0615432375576436,6.07137492088457,1.2681971842044e-09,1.1446276810046e-08
"CSNK1G3","CSNK1G3",810.122637230627,-0.403996917416877,0.0665478043049531,-6.07077756563649,1.27292398379675e-09,1.14833862530529e-08
"CALN1","CALN1",7.38751127618477,-1.73753944701172,0.286229898984632,-6.07043307905795,1.27565766745e-09,1.15003490576462e-08
"RFFL","RFFL",766.37471756369,0.399425284965602,0.0657989994968803,6.07038538609602,1.27603658710877e-09,1.15003490576462e-08
"DCP1B","DCP1B",405.093735175259,-0.33646213362316,0.0554345595006821,-6.0695374267206,1.28279195390481e-09,1.1555652422603e-08
"ARHGAP19","ARHGAP19",461.83418184986,-0.402044568501554,0.0662467014452798,-6.0688994279005,1.28789761574073e-09,1.15904575688528e-08
"CADPS2","CADPS2",1085.91624179619,0.740804465058539,0.122065477216758,6.0689105711933,1.28780827046989e-09,1.15904575688528e-08
"AATK","AATK",91.9705497068312,-1.00170374820547,0.16510456162622,-6.06708705282916,1.3025096665104e-09,1.17163098435743e-08
"ARHGEF17","ARHGEF17",1363.84196990905,-0.4951286586841,0.0816237922041329,-6.06598450419742,1.31147775505878e-09,1.17912968680983e-08
"MYD88","MYD88",1493.34650934149,0.349371250618592,0.0576126046183032,6.06414608284519,1.32656543116966e-09,1.19212054755809e-08
"UGT2B28","UGT2B28",117.462928319187,3.5502581767128,0.585575103267927,6.06285710731181,1.33724464165515e-09,1.20113913553866e-08
"STX1A","STX1A",154.469014032862,0.722842923130599,0.119248434356005,6.06165545932972,1.34727578859114e-09,1.2095672243412e-08
"CSGALNACT1","CSGALNACT1",300.506844513432,0.7032213953734,0.116031213537179,6.06062260262471,1.35595648155123e-09,1.21677537154585e-08
"C9orf44","C9orf44",2.69546495703812,-1.35193097464313,0.223099775773143,-6.0597594504883,1.36325268136073e-09,1.22214751669539e-08
"NRBP2","NRBP2",809.864086934073,-0.64739812630664,0.106834330495545,-6.05983229645115,1.36263544095047e-09,1.22214751669539e-08
"MYT1","MYT1",68.9575809043187,-1.85526598268542,0.306199693201195,-6.0590066674769,1.36964716406883e-09,1.22729065373714e-08
"VPS35","VPS35",3263.08564645046,0.439616923821859,0.0725691512236116,6.05790361895293,1.37906979804929e-09,1.23514096835845e-08
"OSTalpha","OSTalpha",36.2503012019208,1.02099324167614,0.16857277658601,6.05669113574341,1.38950016455155e-09,1.24388587872205e-08
"CTSG","CTSG",40.382989013039,-1.45271610389451,0.239922076111671,-6.05494970466304,1.4046154384063e-09,1.25621213022777e-08
"IQCA1","IQCA1",106.041582632106,-1.15445811939186,0.190662782557736,-6.05497362361356,1.40440674522081e-09,1.25621213022777e-08
"ZNF93","ZNF93",155.868586212364,0.586920553132938,0.0969361807464404,6.05471093056748,1.40670040347307e-09,1.25747428308548e-08
"HN1","HN1",2450.63562478583,0.698928326379878,0.115476842613009,6.05254101657559,1.42578678927098e-09,1.27392582200779e-08
"UBXN10","UBXN10",327.28926019076,-1.04697650921025,0.173004518195823,-6.05172928504204,1.43299139065805e-09,1.27975044529342e-08
"PROB1","PROB1",58.6339598775779,-0.811946669193495,0.134186061230049,-6.05090172370056,1.44037301554065e-09,1.28572751482861e-08
"C14orf1","C14orf1",991.167334405271,0.397697056428872,0.0657319696749842,6.05028357426851,1.44591090961755e-09,1.29005387801203e-08
"C14orf4","C14orf4",1505.93035506265,-0.453373689315421,0.0749367037297782,-6.05008849802477,1.4476628679361e-09,1.29093464051652e-08
"TXNRD1","TXNRD1",1985.1822715514,0.532508648497863,0.0880176720203252,6.05001968667036,1.4482813486427e-09,1.29093464051652e-08
"NCEH1","NCEH1",666.235569304811,0.642157082012672,0.106149682362198,6.04954313307824,1.45257171520771e-09,1.29414086226024e-08
"TTLL3","TTLL3",519.235736839222,-0.6278512619457,0.103795078753301,-6.04895019577924,1.45792717081682e-09,1.29829249252366e-08
"CNP","CNP",2421.63412323263,0.396325360261775,0.0655249288288956,6.0484668559762,1.46230696646857e-09,1.3015717467399e-08
"IGF2BP2","IGF2BP2",135.255747280557,-1.44296931138803,0.238605130831709,-6.04752004434377,1.47092371929358e-09,1.30861731270804e-08
"C11orf49","C11orf49",544.300989769281,-0.419342018817715,0.0693583746295813,-6.04601853860147,1.48469020168676e-09,1.32023547472527e-08
"ZNF594","ZNF594",200.858410472675,-0.508822209561976,0.0841615587758664,-6.04577929594957,1.48689525292952e-09,1.32156666171093e-08
"KCNK3","KCNK3",115.320485880783,-1.64774863913557,0.272620884624206,-6.04410275246119,1.50243742146007e-09,1.33474509621857e-08
"IL27RA","IL27RA",473.759128932537,-0.894451003613952,0.148003641273574,-6.04343917431481,1.50863267074549e-09,1.33961126543599e-08
"CAMLG","CAMLG",926.182762863066,-0.354232576412901,0.0586244101517391,-6.04240751414013,1.51831385381744e-09,1.34756671809332e-08
"P2RY6","P2RY6",114.172665148464,0.879066815606049,0.145525526343399,6.04063656524217,1.53507394187021e-09,1.36179444510492e-08
"HSD3B2","HSD3B2",15.2578477798527,2.91077183487828,0.481890452105652,6.04031854575966,1.5381026841745e-09,1.36383309264214e-08
"KIAA1024","KIAA1024",59.9447785145591,0.713244068327007,0.118097510781882,6.03945048125801,1.54639960012566e-09,1.370538866873e-08
"PLIN1","PLIN1",602.841924496307,-1.60262960650299,0.265371485818871,-6.03919295080885,1.54886944135943e-09,1.37207632287488e-08
"FAM81B","FAM81B",15.6268394254829,-1.91764626332086,0.317600795818404,-6.03791391132822,1.56119312021857e-09,1.38233726702465e-08
"PCYT1A","PCYT1A",443.126887105524,0.395864730473579,0.065583568271682,6.03603525861382,1.57946756283808e-09,1.39785500523342e-08
"ENPP5","ENPP5",1180.40652373292,-1.08431591490243,0.179645291474778,-6.03587161122265,1.58106926412695e-09,1.39860937511514e-08
"FAM200A","FAM200A",219.36157980779,-0.342029226019142,0.0566761234312407,-6.03480275841537,1.59156967759161e-09,1.40723107684734e-08
"NEFM","NEFM",10.1279301175152,-1.49229789011664,0.247559734562103,-6.02803154865346,1.65968658083086e-09,1.46676373253825e-08
"S100G","S100G",11.1631791163017,-5.82626663420797,0.966818108489526,-6.02622828745982,1.67830085185603e-09,1.48251232370529e-08
"TUBA3C","TUBA3C",10.0765746241991,-2.17868529762912,0.361554387204738,-6.02588538469425,1.68186343472632e-09,1.4849565283428e-08
"C17orf71","C17orf71",657.980452441041,0.511717686712925,0.0849402535326206,6.02444265740746,1.69693352611976e-09,1.49755386595864e-08
"PNMAL2","PNMAL2",65.4765388903954,-0.838280599135963,0.139149390449729,-6.02432102955431,1.69820999416964e-09,1.49797209551873e-08
"NCAM1","NCAM1",115.360982038841,-1.3428610571747,0.222966040472573,-6.02271563117202,1.71514636914248e-09,1.51219683420144e-08
"HIST1H3C","HIST1H3C",1.70483808125079,1.44449786447812,0.239881774366209,6.02170743606773,1.72586648332433e-09,1.52093002413827e-08
"C2orf29","C2orf29",1196.11267891676,0.310176132838576,0.0515311290855789,6.01919923631908,1.75282016234207e-09,1.54395414488507e-08
"PIK3R2","PIK3R2",2318.4716296265,0.399613487979216,0.0664315037848965,6.01542137707968,1.79419369085498e-09,1.57965213395322e-08
"RASSF8","RASSF8",545.907991307576,-0.780831600519827,0.12981377604828,-6.01501338524672,1.7987183694005e-09,1.58288912611317e-08
"DACH1","DACH1",646.54754808334,-1.2802168123757,0.212898493646417,-6.01327322917507,1.81814206741059e-09,1.59922816626855e-08
"NEIL2","NEIL2",447.946121068002,-0.481275306655449,0.080038825627657,-6.01302309074793,1.82095087029646e-09,1.60094432379103e-08
"FASN","FASN",21282.4555165932,0.930190397580784,0.154714173442853,6.01231533531327,1.82892117727719e-09,1.60643829524135e-08
"GPR146","GPR146",101.146462848637,-0.65688090436207,0.109255214356927,-6.01235289526866,1.82849734737694e-09,1.60643829524135e-08
"PHLDA2","PHLDA2",192.208090808419,0.95287403438441,0.158490496516178,6.01218404465751,1.83040342501123e-09,1.60698400413145e-08
"SLC35D2","SLC35D2",408.393750081432,-0.336853842903781,0.056042877282069,-6.01064504965304,1.84786591466183e-09,1.62155229417786e-08
"SYT14","SYT14",4.56645740597093,-2.28452139901316,0.380180513186357,-6.00904391407702,1.86620575938034e-09,1.63687643321588e-08
"FAM222A-AS1","FAM222A-AS1",6.49866953545719,-1.34229920933113,0.223431118416277,-6.00766454935019,1.8821474866847e-09,1.65008374067496e-08
"C1orf198","C1orf198",2617.42910279399,0.543089224978159,0.0904102046779991,6.00694608437622,1.89050347404036e-09,1.65663133065555e-08
"PSMD6","PSMD6",1190.42267356552,0.286603674148992,0.0477163662654335,6.00640192412581,1.89685628333003e-09,1.66141823220812e-08
"CRHR1","CRHR1",29.6432531747095,-1.77264850358034,0.295145204738282,-6.00602169753098,1.90130758532063e-09,1.66407152708727e-08
"CYCS","CYCS",2568.76851984538,0.461364045987786,0.0768173069630818,6.00599089225448,1.90166866717233e-09,1.66407152708727e-08
"DBF4B","DBF4B",160.985215374589,-0.514542800217644,0.0856768631655534,-6.00562136855306,1.90600522388812e-09,1.66708470027516e-08
"C12orf45","C12orf45",191.036656895508,0.496898829846711,0.0827706538167669,6.00332130934615,1.93321507404056e-09,1.69009177316005e-08
"TRNP1","TRNP1",145.719244720861,-0.811112584645146,0.135120354002233,-6.00288972475412,1.93836274867761e-09,1.69379872210054e-08
"TOP1","TOP1",2996.1236911474,0.348410267187842,0.0580548537901818,6.00139772028441,1.95626154735723e-09,1.7086392972121e-08
"PCK2","PCK2",1273.47578927362,0.524144008457336,0.0873412859106857,6.00110249113255,1.9598222922325e-09,1.71094869431804e-08
"C20orf12","C20orf12",134.872527500051,-0.562259755487061,0.0937143658068215,-5.99971787298948,1.97660653468031e-09,1.72479480924768e-08
"PNMA2","PNMA2",145.339902057212,-1.08392130028099,0.180683962240815,-5.99899009761774,1.98548464118088e-09,1.73173228166547e-08
"LHFPL4","LHFPL4",6.45237038285214,-2.47816838783326,0.413462356155362,-5.99369773557347,2.05122478485314e-09,1.78823496540326e-08
"PM20D2","PM20D2",285.030485231865,-1.05862904561456,0.176635829813417,-5.99328599827571,2.0564272500612e-09,1.79193345576061e-08
"RFC3","RFC3",437.986214628056,0.52351421004444,0.0873867259205291,5.99077496644664,2.08843451030074e-09,1.81897480796842e-08
"CIDEA","CIDEA",55.1185241728593,-2.10137337873427,0.350800003047049,-5.99023192839721,2.09541998707515e-09,1.82420774527788e-08
"ABCA13","ABCA13",26.6867110501597,-2.25954303949497,0.377259985449014,-5.989352506616,2.10678090881964e-09,1.83324315445774e-08
"PRSS1","PRSS1",8.49945599533263,-3.28125511870392,0.547947548528286,-5.98826498542959,2.1209131962716e-09,1.84468055957174e-08
"MFGE8","MFGE8",3661.77402486297,-1.00361135880632,0.167600651036161,-5.98811133848031,2.12291726192027e-09,1.84556360939646e-08
"EIF2AK3","EIF2AK3",1057.39632816209,0.4288667294699,0.0716236402709279,5.98778179728987,2.12722179498352e-09,1.8478671960761e-08
"ERAL1","ERAL1",1282.67836604289,0.443334378271128,0.0740401429222943,5.98775692176082,2.12754706904234e-09,1.8478671960761e-08
"CFL1","CFL1",18275.7166389707,0.374641413824261,0.0625721744024894,5.98734848839385,2.13289470472181e-09,1.85165021691314e-08
"LEPR","LEPR",233.200315500745,-0.822502461907889,0.137386236649277,-5.98678937547138,2.14023643040786e-09,1.85716006385694e-08
"HPCAL1","HPCAL1",779.974589882083,0.503570168984602,0.0841339300278516,5.98533990766746,2.15938425372615e-09,1.87290460482336e-08
"HBA1","HBA1",48.5325863996405,-2.1177798052143,0.353876954219665,-5.98450896550814,2.17043635024248e-09,1.88161609276711e-08
"PCIF1","PCIF1",1028.24750593955,-0.293066621770587,0.0489733251482883,-5.98420917679571,2.17443725499651e-09,1.88420944124929e-08
"ZNF287","ZNF287",152.680763568281,-0.487613295442293,0.0814975025508628,-5.98316856566214,2.18838081802092e-09,1.89541197068958e-08
"FAM22G","FAM22G",2.75190982129733,0.528599552362398,0.0883612085479415,5.98225806379278,2.20065241074076e-09,1.90515664408517e-08
"NOL4","NOL4",10.6201173934854,-2.17011120539776,0.362837759945664,-5.98094091894609,2.21852337272043e-09,1.91973754065029e-08
"CARMN","CARMN",211.777172079108,-1.02535843303001,0.171502448613273,-5.97868101196692,2.24951558457032e-09,1.9456537713626e-08
"TCEAL1","TCEAL1",736.626643648937,-0.831205651125461,0.139106523234468,-5.97531756094888,2.29642404971452e-09,1.98530592347946e-08
"RAB40B","RAB40B",355.45068250183,-0.497325168473977,0.0832459413994187,-5.97416714993687,2.31268591105181e-09,1.99843900600843e-08
"IGF2BP3","IGF2BP3",36.3346355197059,-1.44489954133151,0.24204987264335,-5.96942905010533,2.3808526542433e-09,2.05639124439849e-08
"GPRC5C","GPRC5C",867.188576222059,0.875140559007281,0.146635637581281,5.96813007698885,2.39988017175584e-09,2.07186694754037e-08
"LSG1","LSG1",1194.32477115694,0.310990942675748,0.0521098161439382,5.96799155492558,2.40191797807596e-09,2.07266754788663e-08
"STAC","STAC",64.0066257574534,-1.39769533155769,0.234214890816373,-5.96757672702159,2.40803062213179e-09,2.07698205000416e-08
"C20orf165","C20orf165",4.24701462909876,-0.589659142300713,0.098814067933953,-5.96736026184894,2.41122633066378e-09,2.07877780424201e-08
"C1QL1","C1QL1",28.7032281926717,-1.28149217434263,0.214841612591887,-5.96482291713643,2.4489949084982e-09,2.11036426440992e-08
"OAZ3","OAZ3",90.4615894762904,0.763194292779644,0.127952057318307,5.96468949991981,2.45099669914362e-09,2.11111460034683e-08
"ZNF337","ZNF337",514.939098055523,-0.395820037479718,0.0663733382637247,-5.96353969581861,2.46831452732285e-09,2.12505030684875e-08
"DTX3","DTX3",638.966747982766,-0.531865334874402,0.0892036667863896,-5.96237076383896,2.48604259998495e-09,2.1383403285124e-08
"ZNF345","ZNF345",83.1216572354909,-0.444195301509087,0.0744991120390793,-5.96242410615686,2.48523091454578e-09,2.1383403285124e-08
"CASQ2","CASQ2",34.6183625656266,-1.19266837731898,0.200039388753178,-5.96216767484018,2.48913527508126e-09,2.14001427496047e-08
"EDNRB","EDNRB",224.988871872225,-0.798474483891744,0.13393006232467,-5.96187644530548,2.49357671016067e-09,2.14284573182086e-08
"CRIPAK","CRIPAK",240.674785906984,-0.574500037263831,0.0963676653178048,-5.96154358797865,2.49866244817097e-09,2.14622800713811e-08
"NUDT9P1","NUDT9P1",2.10850864778171,-0.929768948825778,0.155966058014629,-5.96135441686017,2.50155730063327e-09,2.14772617370377e-08
"RIPK1","RIPK1",1068.74626893098,0.257691246157049,0.0432288671261605,5.96109181869132,2.50558120941228e-09,2.15019187465197e-08
"C9orf78","C9orf78",1406.61027031626,0.262492582748153,0.0440397088419124,5.9603614476747,2.516806189077e-09,2.15883214701848e-08
"DOLK","DOLK",507.494144490205,0.347035337764163,0.0582455926886811,5.95813900665487,2.55126470289305e-09,2.18738427558561e-08
